id,longitude,latitude,accommodates,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,tv,air_conditioning,balcony_patio,bed_linen,outdoor_space,breakfast,coffee_machine,cooking_equip,white_goods,child_friendly,parking,greet_by_host,internet,long_term_stay,pets,private_entrance,security_system,self_checkin,gym,review_scores_accuracy_under8,review_scores_accuracy_9,review_scores_accuracy_10,review_scores_accuracy_unknown,review_scores_cleanliness_under8,review_scores_cleanliness_9,review_scores_cleanliness_10,review_scores_cleanliness_unknown,review_scores_checkin_under8,review_scores_checkin_9,review_scores_checkin_10,review_scores_checkin_unknown,review_scores_communication_under8,review_scores_communication_9,review_scores_communication_10,review_scores_communication_unknown,review_scores_location_under8,review_scores_location_9,review_scores_location_10,review_scores_location_unknown,review_scores_value_under8,review_scores_value_9,review_scores_value_10,review_scores_value_unknown,review_scores_rating_under80,review_scores_rating_80_94,review_scores_rating_95_100,review_scores_rating_unknown,property_type_House,room_type_Private room,host_is_superhost_TRUE,instant_bookable_TRUE,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict
16403976,-87.68899,41.91515,0.6931471805599453,4.31748811353631,-6.907755278982137,2.995732273553991,3.2188758248682006,0,3.4011973816621555,3.6888794541139363,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
16429143,-87.64503,41.933839999999996,2.0794415416798357,5.3981627015177525,-6.907755278982137,4.499809670330265,3.5553480614894135,1.0986122886681098,3.4011973816621555,2.4849066497880004,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16453692,-87.63369,41.90501,2.772588722239781,6.906754778648554,6.620073206530356,4.867534450455582,3.5553480614894135,0.6931471805599453,7.024649030453636,4.394449154672439,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
16486129,-87.69344,41.85657,0.6931471805599453,3.332204510175204,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,5.37989735354046,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
16488400,-87.62711,41.87272,1.3862943611198906,5.857933154483459,-6.907755278982137,-6.907755278982137,-6.907755278982137,1.6094379124341003,7.025538314638521,-6.907755278982137,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16493494,-87.65558,41.85653,0.6931471805599453,3.5553480614894135,-6.907755278982137,2.9444389791664403,-6.907755278982137,0,7.025538314638521,2.0794415416798357,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
16508765,-87.63205,41.87156,0.6931471805599453,4.787491742782046,-6.907755278982137,4.605170185988092,-6.907755278982137,4.0943445622221,7.024649030453636,-6.907755278982137,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16508819,-87.6186,41.89315,1.3862943611198906,5.703782474656201,-6.907755278982137,4.605170185988092,-6.907755278982137,3.4011973816621555,7.024649030453636,-6.907755278982137,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
16517516,-87.66315,41.9368,1.791759469228055,5.1298987149230735,5.991464547107982,4.976733742420574,1.6094379124341003,0.6931471805599453,7.024649030453636,3.091042453358316,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
16519674,-87.67801,41.95661,1.0986122886681098,4.74493212836325,-6.907755278982137,4.605170185988092,-6.907755278982137,1.0986122886681098,7.025538314638521,2.0794415416798357,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16524840,-87.71305,41.92614,0.6931471805599453,4.48863636973214,5.703782474656201,5.0106352940962555,-6.907755278982137,4.442651256490317,4.787491742782046,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
16539717,-87.63883,41.92446,1.3862943611198906,4.941642422609304,5.991464547107982,4.852030263919617,1.6094379124341003,0.6931471805599453,7.024649030453636,3.7376696182833684,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
16568427,-87.69,41.87475,0.6931471805599453,3.6888794541139363,-6.907755278982137,2.302585092994046,2.302585092994046,0,7.025538314638521,0.6931471805599453,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
16573155,-87.67117,41.90162,0,4.700480365792417,-6.907755278982137,3.2188758248682006,-6.907755278982137,0,1.0986122886681098,1.791759469228055,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
16595978,-87.66808,41.90835,1.0986122886681098,4.007333185232471,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,1.9459101490553132,1.0986122886681098,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
16599263,-87.61781,41.81898,1.3862943611198906,4.700480365792417,4.605170185988092,3.912023005428146,3.2188758248682006,0.6931471805599453,7.025538314638521,4.700480365792417,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
16604031,-87.7092,41.93558,1.0986122886681098,4.248495242049359,5.0106352940962555,2.995732273553991,2.995732273553991,0.6931471805599453,4.48863636973214,1.9459101490553132,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
16616242,-87.6324,41.88679,1.6094379124341003,4.700480365792417,-6.907755278982137,4.787491742782046,-6.907755278982137,3.4011973816621555,7.025538314638521,-6.907755278982137,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
16618981,-87.67549,41.82808,1.0986122886681098,4.59511985013459,5.521460917862246,3.6375861597263857,-6.907755278982137,0.6931471805599453,7.025538314638521,3.4339872044851463,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
16620615,-87.63915,41.85168,1.0986122886681098,5.598421958998375,5.703782474656201,4.382026634673881,3.2188758248682006,1.0986122886681098,7.025538314638521,3.9512437185814275,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
16630783,-87.77529,41.97305,0,3.332204510175204,6.214608098422191,-6.907755278982137,-6.907755278982137,2.995732273553991,7.025538314638521,1.9459101490553132,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
16633767,-87.64412,41.8344,1.791759469228055,4.51085950651685,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.6931471805599453,3.4011973816621555,4.77912349311153,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
16634268,-87.65043,41.85872,1.791759469228055,4.0943445622221,-6.907755278982137,2.9444389791664403,2.9444389791664403,0,7.025538314638521,5.517452896464707,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
16658215,-87.68931,41.91617,0.6931471805599453,4.0943445622221,-6.907755278982137,2.995732273553991,-6.907755278982137,0.6931471805599453,7.025538314638521,4.844187086458591,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0
16662423,-87.75576,41.88586,2.772588722239781,5.342334251964811,6.037870919922137,6.1092475827643655,-6.907755278982137,1.0986122886681098,1.9459101490553132,-6.907755278982137,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
16663655,-87.65684,41.83913,1.791759469228055,4.859812404361672,5.003946305945459,4.07753744390572,3.2188758248682006,1.0986122886681098,7.025538314638521,4.418840607796598,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
16665876,-87.66434,41.94018,1.3862943611198906,4.8283137373023015,6.214608098422191,4.31748811353631,3.2188758248682006,0,7.024649030453636,4.442651256490317,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
16674476,-87.65637,41.97748,0.6931471805599453,3.8918202981106265,-6.907755278982137,2.70805020110221,-6.907755278982137,0,7.025538314638521,5.641907070938114,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0
16687225,-87.63619,41.91257,1.3862943611198906,4.31748811353631,5.521460917862246,3.8918202981106265,3.2188758248682006,0.6931471805599453,4.787491742782046,4.912654885736052,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
16689440,-87.70624,41.91209,1.3862943611198906,4.8283137373023015,-6.907755278982137,3.912023005428146,3.2188758248682006,0,7.025538314638521,4.59511985013459,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
16707059,-87.69323,41.92586,0.6931471805599453,3.6635616461296463,-6.907755278982137,2.70805020110221,-6.907755278982137,0,3.4011973816621555,5.209486152841421,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
16716143,-87.80995,42.01327,2.302585092994046,4.77912349311153,-6.907755278982137,4.248495242049359,2.70805020110221,0.6931471805599453,7.025538314638521,5.176149732573829,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16731113,-87.73692,41.95314,0.6931471805599453,3.912023005428146,5.298317366548036,5.0106352940962555,-6.907755278982137,3.4011973816621555,7.025538314638521,2.0794415416798357,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
16742255,-87.63058,41.88331,1.791759469228055,5.783825182329737,5.521460917862246,4.787491742782046,3.2188758248682006,0.6931471805599453,7.025538314638521,5.1298987149230735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
16749331,-87.69026,41.9681,0.6931471805599453,3.912023005428146,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.6931471805599453,7.025538314638521,3.4657359027997265,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
16751723,-87.65479,41.95711,1.3862943611198906,4.653960350157523,-6.907755278982137,4.553876891600541,3.2188758248682006,1.0986122886681098,3.4011973816621555,4.02535169073515,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
16757056,-87.68333,41.84474,1.6094379124341003,3.912023005428146,5.521460917862246,3.6888794541139363,2.302585092994046,0,7.025538314638521,4.762173934797756,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
16763962,-87.64496,41.95165,1.6094379124341003,5.10594547390058,-6.907755278982137,3.8066624897703196,2.70805020110221,0.6931471805599453,2.995732273553991,3.8501476017100584,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
16767153,-87.68102,41.89672,0.6931471805599453,4.3694478524670215,5.298317366548036,3.6635616461296463,-6.907755278982137,0.6931471805599453,7.024649030453636,5.043425116919247,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
16781530,-87.69484,41.85818,0,3.332204510175204,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,5.062595033026967,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
16797566,-87.64439,41.92329,1.3862943611198906,4.605170185988092,-6.907755278982137,3.6888794541139363,2.302585092994046,0.6931471805599453,7.025538314638521,4.919980925828125,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
16823279,-87.71734,41.95719,1.791759469228055,4.6913478822291435,5.703782474656201,3.5553480614894135,3.2188758248682006,0.6931471805599453,2.6390573296152584,5.1647859739235145,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
16830848,-87.66332,41.99464,0.6931471805599453,4.31748811353631,-6.907755278982137,-6.907755278982137,2.302585092994046,0,3.4339872044851463,5.241747015059643,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
16831457,-87.66425,41.99462,0.6931471805599453,4.174387269895637,-6.907755278982137,-6.907755278982137,2.302585092994046,0,3.4339872044851463,5.062595033026967,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0
16845862,-87.62968,41.90326,1.0986122886681098,4.787491742782046,-6.907755278982137,3.5553480614894135,-6.907755278982137,0,7.025538314638521,5.278114659230517,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
16853744,-87.66808,41.91016,2.0794415416798357,5.187385805840755,6.214608098422191,4.6913478822291435,3.2188758248682006,0.6931471805599453,7.024649030453636,4.912654885736052,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
16854441,-87.66672,41.91105,2.0794415416798357,5.159055299214529,6.214608098422191,4.6913478822291435,3.2188758248682006,0.6931471805599453,7.024649030453636,4.844187086458591,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
16855993,-87.69323,41.93387,0.6931471805599453,4.382026634673881,-6.907755278982137,2.302585092994046,-6.907755278982137,0,1.9459101490553132,4.787491742782046,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0
16873536,-87.63671,41.89966,1.791759469228055,4.499809670330265,-6.907755278982137,4.382026634673881,2.995732273553991,0,5.8998973535824915,5.187385805840755,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
16885107,-87.56953,41.76674,0.6931471805599453,4.59511985013459,5.0106352940962555,4.174387269895637,2.995732273553991,0.6931471805599453,7.025538314638521,2.0794415416798357,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
16925222,-87.66374,41.90594,1.791759469228055,4.700480365792417,-6.907755278982137,4.499809670330265,2.995732273553991,0,7.025538314638521,5.564520407322694,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
16932097,-87.65189,41.94872,0.6931471805599453,4.382026634673881,-6.907755278982137,2.70805020110221,-6.907755278982137,0,1.0986122886681098,4.0943445622221,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
16945436,-87.64692,41.91423,1.6094379124341003,5.521460917862246,5.703782474656201,4.787491742782046,3.2188758248682006,1.0986122886681098,7.02108396428914,4.59511985013459,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
16972979,-87.78522,41.79267,0.6931471805599453,3.332204510175204,-6.907755278982137,-6.907755278982137,1.6094379124341003,0,1.9459101490553132,1.6094379124341003,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
16996930,-87.66693,41.89866,0.6931471805599453,3.8066624897703196,-6.907755278982137,3.6888794541139363,3.4011973816621555,1.6094379124341003,3.332204510175204,3.4965075614664802,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
17000460,-87.60391,41.79905,2.1972245773362196,5.700443573390687,-6.907755278982137,4.605170185988092,-6.907755278982137,0.6931471805599453,3.4011973816621555,4.736198448394496,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1
17027290,-87.62192,41.88999,1.3862943611198906,4.709530201312334,-6.907755278982137,4.787491742782046,-6.907755278982137,2.6390573296152584,7.025538314638521,0.6931471805599453,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
17030100,-87.6723,41.90994,1.3862943611198906,5.0106352940962555,-6.907755278982137,-6.907755278982137,-6.907755278982137,1.791759469228055,7.025538314638521,2.0794415416798357,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
17070047,-87.66453,41.94017,1.9459101490553132,5.1647859739235145,6.214608098422191,4.8283137373023015,3.2188758248682006,0,7.024649030453636,4.718498871295094,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
17071648,-87.63793,41.90673,2.1972245773362196,5.187385805840755,6.214608098422191,4.6913478822291435,3.2188758248682006,0.6931471805599453,7.024649030453636,4.962844630259907,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
17088380,-87.65353,41.96766,0.6931471805599453,4.442651256490317,5.703782474656201,3.091042453358316,3.2188758248682006,0,3.6375861597263857,5.303304908059076,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0
17096507,-87.66384,42.00527,1.791759469228055,5.0106352940962555,-6.907755278982137,4.31748811353631,3.2188758248682006,0,2.302585092994046,2.1972245773362196,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0
17113225,-87.66825,41.9875,1.9459101490553132,4.955827057601261,6.214608098422191,3.4011973816621555,2.995732273553991,0,4.499809670330265,1.3862943611198906,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
17117661,-87.62864,41.89189,1.3862943611198906,5.666426688112432,5.978885764901122,4.8283137373023015,-6.907755278982137,0.6931471805599453,3.332204510175204,4.51085950651685,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
17123723,-87.64247,41.93495,1.791759469228055,5.68697535633982,-6.907755278982137,4.605170185988092,-6.907755278982137,1.0986122886681098,2.1972245773362196,1.0986122886681098,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
17131113,-87.73506,41.96033,0.6931471805599453,4.060443010546419,-6.907755278982137,2.995732273553991,-6.907755278982137,0,7.025538314638521,4.919980925828125,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0
17147256,-87.7454,41.92078,1.3862943611198906,3.912023005428146,-6.907755278982137,2.302585092994046,-6.907755278982137,0,3.4011973816621555,5.455321115357702,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
17151845,-87.69541,41.97784,1.791759469228055,4.454347296253507,-6.907755278982137,3.6888794541139363,2.302585092994046,0,3.4011973816621555,4.941642422609304,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
17157474,-87.67868,41.89979,0.6931471805599453,3.8066624897703196,-6.907755278982137,2.4849066497880004,-6.907755278982137,1.0986122886681098,7.025538314638521,2.70805020110221,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
17158200,-87.66022,41.85886,2.0794415416798357,4.442651256490317,4.605170185988092,4.0943445622221,2.70805020110221,0.6931471805599453,2.4849066497880004,5.342334251964811,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
17168028,-87.72005,41.94977,0,3.6375861597263857,-6.907755278982137,2.70805020110221,-6.907755278982137,0,1.9459101490553132,4.394449154672439,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0
