id,location,longitude,latitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,host_is_superhost,instant_bookable,cancellation_policy,tv,air_conditioning,balcony_patio,bed_linen,outdoor_space,breakfast,coffee_machine,cooking_equip,white_goods,child_friendly,parking,greet_by_host,internet,long_term_stay,pets,private_entrance,security_system,self_checkin,gym,review_scores_rating_under80,review_scores_rating_80_94,review_scores_rating_95_100,review_scores_rating_unknown
40375778,Chicago,-87.62524,41.86392,Apartment,Entire home/apt,4,1,1,2,106,400,80,2,5,2,1125,2,100,FALSE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0
40376360,Chicago,-87.62487,41.86443,Apartment,Entire home/apt,2,1,0,1,96,400,68,2,5,2,1125,2,90,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
40376690,Chicago,-87.62606,41.86402,Apartment,Entire home/apt,6,2,2,3,141,400,138,4,5,2,1125,0,101,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1
40376797,Chicago,-87.62666,41.86275,Apartment,Entire home/apt,6,2,2,3,137,400,138,4,5,2,1125,1,100,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0
40377462,Chicago,-87.68873,41.92386,Apartment,Entire home/apt,4,1,0,1,100,0,50,2,50,2,1125,3,93,FALSE,FALSE,flexible,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
40381172,Chicago,-87.66164,41.85594,Apartment,Private room,2,1,1,1,40,0,25,1,0,1,1125,2,100,FALSE,TRUE,flexible,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
40397206,Chicago,-87.62858,41.89974,Apartment,Entire home/apt,6,2,2,3,999,250,145,6,0,1,1125,5,100,FALSE,TRUE,flexible,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40397286,Chicago,-87.62854,41.90003,Apartment,Entire home/apt,2,1,0,1,999,250,95,2,0,1,1125,3,100,FALSE,TRUE,flexible,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
40397617,Chicago,-87.62487,41.86246,Apartment,Entire home/apt,4,1,1,2,119,400,80,2,5,2,1125,11,100,FALSE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0
40398261,Chicago,-87.76875,41.94878,House,Entire home/apt,12,3.5,5,5,500,750,189,10,10,2,1125,7,100,FALSE,TRUE,moderate,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40398951,Chicago,-87.65118,41.91267,House,Entire home/apt,12,2.5,5,5,475,750,199,10,10,3,1125,7,94,FALSE,TRUE,moderate,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
40402187,Chicago,-87.62488,41.86429,Apartment,Entire home/apt,6,2,2,3,161,400,138,4,5,2,1125,9,100,FALSE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0
40402278,Chicago,-87.70405,41.85416,House,Private room,1,1.5,1,0,32,0,0,1,0,2,30,0,101,FALSE,FALSE,moderate,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40408111,Chicago,-87.62001,41.83314,House,Private room,2,1.5,1,1,30,200,30,1,10,1,1125,6,90,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40410063,Chicago,-87.64613,41.92186,Apartment,Entire home/apt,3,1,0,2,79,100,69,2,10,5,120,0,101,TRUE,TRUE,strict,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1
40419110,Chicago,-87.71089,41.69257,House,Entire home/apt,6,2,2,2,100,0,0,1,0,2,1125,6,100,FALSE,FALSE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40419469,Chicago,-87.63691,41.91734,Apartment,Entire home/apt,3,1,0,2,49,250,39,2,25,2,1125,16,100,FALSE,FALSE,moderate,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
40423941,Chicago,-87.58604,41.76213,House,Private room,1,2,1,1,29,0,11,1,0,2,90,0,101,FALSE,FALSE,flexible,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
40427451,Chicago,-87.67171,41.89065,House,Entire home/apt,5,1,2,3,80,250,75,1,0,1,14,6,100,FALSE,FALSE,flexible,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
40428517,Chicago,-87.62517,41.8646,Apartment,Entire home/apt,4,1,1,2,111,400,80,2,5,2,1125,23,97,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0
40429040,Chicago,-87.64663,41.82823,Apartment,Entire home/apt,6,1,3,3,105,0,90,6,30,1,1125,15,100,FALSE,FALSE,flexible,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
40429315,Chicago,-87.62499,41.86246,Apartment,Entire home/apt,2,1,0,1,95,400,72,2,5,2,1125,5,100,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0
40429545,Chicago,-87.62671,41.86469,Apartment,Entire home/apt,6,2,2,3,221,400,124,4,5,2,1125,2,100,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0
40439539,Chicago,-87.61717,41.89218,Apartment,Entire home/apt,2,1,1,1,140,0,250,1,0,30,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1
40445364,Chicago,-87.67829,41.91018,Apartment,Entire home/apt,2,2,1,1,125,0,70,1,0,2,1125,5,100,FALSE,FALSE,strict,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0
40447467,Chicago,-87.65069,41.91265,House,Entire home/apt,8,2,2,3,125,250,99,6,12,5,60,2,100,FALSE,FALSE,moderate,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0
40447771,Chicago,-87.66502,41.94011,Apartment,Entire home/apt,2,1,1,1,65,0,70,1,0,31,1125,0,101,TRUE,FALSE,flexible,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40450181,Chicago,-87.68364,41.88152,Apartment,Entire home/apt,10,1,2,10,85,500,120,1,85,5,1125,0,101,TRUE,FALSE,strict,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40450708,Chicago,-87.68362,41.8831,Apartment,Entire home/apt,10,1,2,10,85,500,120,1,85,5,1125,0,101,TRUE,FALSE,strict,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40451005,Chicago,-87.64003,41.72939,House,Private room,1,1,1,1,55,0,35,2,50,1,1125,0,101,FALSE,FALSE,flexible,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
40451316,Chicago,-87.68635,41.88358,Apartment,Private room,2,3.5,1,2,29,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40451440,Chicago,-87.68493,41.88412,Apartment,Private room,2,3.5,1,2,29,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40451527,Chicago,-87.66262,41.85886,Apartment,Private room,2,1,1,2,29,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40451729,Chicago,-87.68609,41.88362,Apartment,Private room,2,3.5,1,2,29,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40451951,Chicago,-87.6853,41.88545,Apartment,Private room,2,3.5,1,2,29,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40452007,Chicago,-87.66874,41.9862,Apartment,Entire home/apt,5,1,1,3,75,150,40,1,0,2,30,6,97,TRUE,TRUE,flexible,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0
40452182,Chicago,-87.66233,41.85847,Apartment,Private room,2,1,1,2,29,500,60,1,50,1,1125,1,100,TRUE,FALSE,strict,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
40452261,Chicago,-87.68252,41.88261,Apartment,Private room,2,3,1,2,21,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40461352,Chicago,-87.61717,41.89218,Apartment,Entire home/apt,2,1,0,1,95,0,250,1,0,30,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1
40466272,Chicago,-87.63307,41.90071,Apartment,Entire home/apt,6,1,1,3,99,0,65,4,15,1,1125,26,92,FALSE,FALSE,strict,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
40466627,Chicago,-87.62075,41.89988,Apartment,Entire home/apt,4,2,2,2,164,0,300,2,0,30,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1
40466655,Chicago,-87.62075,41.89988,Apartment,Entire home/apt,4,2,2,2,144,0,300,2,0,30,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1
40467237,Chicago,-87.64213,41.87711,House,Private room,2,1,0,1,10,0,0,1,0,1,30,21,85,FALSE,TRUE,flexible,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40469726,Chicago,-87.66876,41.95466,Apartment,Entire home/apt,2,1,1,1,30,100,50,1,12,1,1125,6,96,FALSE,TRUE,moderate,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
40471451,Chicago,-87.71658,41.88954,Apartment,Private room,1,1,1,1,30,0,39,1,0,32,184,1,100,FALSE,FALSE,strict,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
40471875,Chicago,-87.64116,41.87892,House,Private room,2,1,0,2,10,0,0,1,0,1,30,12,83,FALSE,TRUE,flexible,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40472140,Chicago,-87.63037,41.88552,Apartment,Entire home/apt,2,1,0,1,80,1500,375,1,0,31,1125,0,101,FALSE,TRUE,flexible,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1
40476405,Chicago,-87.62784,41.87459,Apartment,Entire home/apt,3,1,1,2,157,300,75,1,0,1,1125,12,97,TRUE,FALSE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
40479341,Chicago,-87.57395,41.76414,House,Private room,3,1,1,1,45,0,20,1,20,1,1125,0,101,FALSE,FALSE,flexible,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40482419,Chicago,-87.73192,41.86209,Apartment,Private room,2,1,1,1,30,0,25,1,12,3,92,0,101,FALSE,TRUE,strict,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1
40484934,Chicago,-87.64083,41.87748,House,Private room,2,2,0,1,10,0,0,1,0,1,30,24,82,FALSE,TRUE,flexible,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40485487,Chicago,-87.64326,41.87891,House,Private room,2,1.5,0,1,10,0,0,1,0,1,30,22,92,FALSE,TRUE,flexible,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40486796,Chicago,-87.71001,41.95484,Apartment,Entire home/apt,12,1,3,3,163,0,97,6,10,1,400,1,100,FALSE,TRUE,flexible,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40487397,Chicago,-87.7094,41.95571,Apartment,Private room,4,1,1,1,42,0,35,2,10,1,400,6,93,FALSE,TRUE,flexible,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
40487692,Chicago,-87.70918,41.9545,Apartment,Private room,2,1,1,1,39,0,35,1,0,1,400,9,100,FALSE,TRUE,flexible,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40487874,Chicago,-87.70933,41.95662,Apartment,Private room,4,1,1,1,49,0,35,2,15,1,400,7,91,FALSE,TRUE,flexible,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
40488194,Chicago,-87.59176,41.77808,Apartment,Entire home/apt,6,2.5,2,3,150,250,125,6,55,3,1125,1,100,FALSE,TRUE,moderate,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
40489349,Chicago,-87.61039,41.8145,House,Entire home/apt,8,2,4,2,150,0,0,1,0,2,1125,0,101,FALSE,TRUE,flexible,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
40489999,Chicago,-87.65724,41.83962,Apartment,Private room,2,2,1,2,85,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40491163,Chicago,-87.60725,41.75475,Apartment,Entire home/apt,5,1,2,2,125,0,35,5,0,2,1125,0,101,FALSE,TRUE,moderate,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
40503637,Chicago,-87.57356,41.77203,Apartment,Entire home/apt,2,1,1,0,200,0,0,1,0,2,21,0,101,FALSE,FALSE,flexible,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
40503750,Chicago,-87.67467,41.90853,Apartment,Private room,2,1,1,1,149,0,34,1,0,1,1125,2,100,FALSE,TRUE,strict,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
40507267,Chicago,-87.64419,41.87765,House,Private room,2,1,0,2,10,0,0,1,0,1,30,18,93,FALSE,TRUE,flexible,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40507443,Chicago,-87.64374,41.87805,House,Private room,1,1,0,1,10,0,0,1,0,1,30,10,90,FALSE,TRUE,flexible,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40512424,Chicago,-87.69682,41.91635,Apartment,Entire home/apt,5,1,2,2,110,0,55,4,0,1,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
40515578,Chicago,-87.70958,41.95655,Apartment,Private room,2,1,1,1,38,0,30,1,0,1,400,9,91,FALSE,TRUE,flexible,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0
40518523,Chicago,-87.69526,41.88301,Apartment,Private room,2,1,1,2,21,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
40518760,Chicago,-87.69283,41.89949,Apartment,Private room,2,1,1,2,21,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
40529964,Chicago,-87.77403,41.94727,Apartment,Entire home/apt,4,1,1,1,65,0,65,1,0,2,14,2,100,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40530056,Chicago,-87.64321,41.9264,Apartment,Entire home/apt,5,2,2,2,79,250,79,4,25,2,1125,5,100,FALSE,FALSE,moderate,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
40530712,Chicago,-87.64246,41.83046,Apartment,Entire home/apt,8,1,3,3,110,0,90,4,15,2,1125,2,100,FALSE,FALSE,strict,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
40531397,Chicago,-87.61706,41.89104,Apartment,Entire home/apt,5,2,2,3,199,0,121,1,0,1,1125,3,100,TRUE,TRUE,moderate,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
40531556,Chicago,-87.61758,41.89143,Apartment,Entire home/apt,5,2,2,3,199,0,121,1,0,1,1125,7,89,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0
40531630,Chicago,-87.61787,41.89246,Apartment,Entire home/apt,5,2,2,3,199,0,121,1,0,1,1125,8,100,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
40531829,Chicago,-87.61691,41.89188,Apartment,Entire home/apt,5,2,2,3,199,0,121,1,0,1,1125,0,101,TRUE,TRUE,moderate,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
40531882,Chicago,-87.61734,41.89251,Apartment,Entire home/apt,5,2,2,3,199,0,121,1,0,1,1125,5,100,TRUE,TRUE,moderate,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
40531940,Chicago,-87.61762,41.89119,Apartment,Entire home/apt,5,2,2,3,199,0,121,1,0,1,1125,4,100,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
40532205,Chicago,-87.70188,41.9278,Apartment,Entire home/apt,5,1,2,2,58,250,79,3,25,2,1125,8,98,FALSE,FALSE,moderate,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
40534671,Chicago,-87.65006,41.94326,Apartment,Private room,2,2,1,1,35,0,15,1,0,1,1125,11,98,TRUE,FALSE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
40534674,Chicago,-87.61886,41.8931,Apartment,Entire home/apt,6,3,3,3,375,0,200,6,50,2,29,0,101,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
40536836,Chicago,-87.69509,41.87618,Apartment,Entire home/apt,6,1,3,3,79,250,109,6,25,2,1125,7,94,FALSE,FALSE,moderate,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
40537260,Chicago,-87.64639,41.87793,Apartment,Entire home/apt,5,1,1,1,180,0,0,1,0,4,1125,0,101,FALSE,TRUE,moderate,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
40540642,Chicago,-87.68197,41.9126,Apartment,Entire home/apt,16,3,4,9,399,600,150,1,0,2,1125,5,100,TRUE,TRUE,flexible,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
40541465,Chicago,-87.68485,41.91085,House,Entire home/apt,14,2,5,8,399,400,150,1,0,1,1125,2,80,TRUE,TRUE,flexible,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0
40552614,Chicago,-87.56704,41.76612,Apartment,Private room,2,1.5,1,1,28,0,50,1,5,2,30,0,101,FALSE,TRUE,moderate,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40557273,Chicago,-87.76232,41.9274,Apartment,Entire home/apt,4,2,3,3,110,0,50,1,0,1,6,1,100,FALSE,TRUE,flexible,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
40558635,Chicago,-87.63297,41.83939,Apartment,Entire home/apt,6,1,3,3,100,175,65,4,25,1,1125,9,96,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
40559074,Chicago,-87.71089,41.89322,Apartment,Entire home/apt,12,2,5,5,158,500,179,10,25,2,1125,3,100,FALSE,FALSE,moderate,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
40559225,Chicago,-87.66114,41.84042,House,Private room,2,1,1,0,60,0,0,1,0,1,1125,1,60,FALSE,TRUE,flexible,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
40559866,Chicago,-87.66132,41.96335,Apartment,Private room,2,1.5,1,2,60,0,28,2,25,1,14,14,100,FALSE,TRUE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
40560870,Chicago,-87.63893,41.90988,Apartment,Entire home/apt,16,4,7,7,399,500,259,14,25,2,1125,5,96,TRUE,FALSE,moderate,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
40569278,Chicago,-87.6477,41.8896,Apartment,Entire home/apt,4,2,2,2,650,750,150,4,50,31,1125,1,100,FALSE,FALSE,moderate,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
40578928,Chicago,-87.63417,41.88302,Apartment,Entire home/apt,2,1,1,1,132,0,250,1,0,30,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1
40586168,Chicago,-87.62871,41.87363,Apartment,Entire home/apt,15,2,5,11,444,250,250,8,10,3,1125,2,100,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0
40586944,Chicago,-87.66712,41.883540000000004,Apartment,Entire home/apt,13,2.5,3,7,899,500,150,6,10,2,1125,5,92,FALSE,FALSE,strict,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
40590625,Chicago,-87.64572,41.93704,Apartment,Entire home/apt,2,1.5,2,2,80,500,125,1,0,32,150,0,101,TRUE,FALSE,strict,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
40591622,Chicago,-87.68982,41.89712,Apartment,Entire home/apt,3,1,1,1,35,0,11,1,13,1,28,20,95,FALSE,FALSE,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0
40591981,Chicago,-87.64263,41.91898,Apartment,Entire home/apt,3,1,0,1,71,0,49,1,10,1,1125,9,98,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
40593657,Chicago,-87.72889,41.75434,Apartment,Entire home/apt,1,1,1,1,30,0,0,1,0,7,31,0,101,FALSE,FALSE,flexible,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
40604956,Chicago,-87.62417,41.87079,Apartment,Private room,1,1,1,1,49,0,0,1,0,7,39,1,100,FALSE,TRUE,flexible,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
40610780,Chicago,-87.65727,41.87079,Apartment,Private room,3,1,1,2,55,0,0,1,0,1,365,5,90,FALSE,TRUE,moderate,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
40612143,Chicago,-87.61349,41.83466,Apartment,Entire home/apt,2,1,0,1,50,0,0,1,0,2,1125,0,101,FALSE,FALSE,flexible,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40612163,Chicago,-87.63804,41.91581,Apartment,Entire home/apt,4,1,1,1,59,0,0,2,10,1,11,6,97,FALSE,FALSE,moderate,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40612616,Chicago,-87.65819,41.94797,Apartment,Entire home/apt,8,1,3,4,90,0,105,1,0,2,1125,6,90,FALSE,TRUE,strict,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
40613040,Chicago,-87.62308,41.78912,Apartment,Entire home/apt,6,2,3,0,120,0,75,4,50,1,31,1,100,FALSE,TRUE,moderate,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
40613218,Chicago,-87.66002,41.96326,Apartment,Private room,2,1.5,1,1,34,0,25,2,25,1,14,20,98,FALSE,FALSE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
40619449,Chicago,-87.73817,41.9197,Apartment,Entire home/apt,4,1,1,1,50,100,40,2,10,1,1125,10,88,TRUE,TRUE,moderate,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
40621071,Chicago,-87.76659,41.88188,Apartment,Entire home/apt,6,1,3,3,89,0,45,6,55,2,1125,1,100,FALSE,FALSE,moderate,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
40631718,Chicago,-87.66323,41.93807,Apartment,Entire home/apt,4,1,0,2,69,0,25,3,25,1,1125,27,99,FALSE,TRUE,moderate,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
40636747,Chicago,-87.64074,41.93397,House,Entire home/apt,2,1,0,1,55,100,75,1,10,3,1125,3,100,FALSE,FALSE,strict,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
40637770,Chicago,-87.6335,41.85221,House,Entire home/apt,4,1,2,2,119,0,45,1,0,1,1125,1,60,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
40640022,Chicago,-87.59219,41.7786,Apartment,Entire home/apt,8,2,2,5,313,100,125,6,55,2,1125,1,101,FALSE,TRUE,moderate,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
40641659,Chicago,-87.6103,41.65208,House,Private room,2,1,1,1,20,0,15,1,0,3,1000,0,101,FALSE,FALSE,strict,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
40650000,Chicago,-87.61021,41.65388,House,Private room,2,1,1,2,20,0,15,1,0,3,1125,0,101,FALSE,FALSE,strict,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
40654753,Chicago,-87.64975,41.85604,Apartment,Private room,7,1,2,4,100,250,75,7,50,1,31,15,97,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
40654809,Chicago,-87.6724,41.90749,House,Entire home/apt,12,2.5,3,4,500,0,110,6,0,2,1125,7,97,FALSE,TRUE,moderate,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
