id,longitude,latitude,accommodates,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,tv,air_conditioning,balcony_patio,bed_linen,outdoor_space,breakfast,coffee_machine,cooking_equip,white_goods,child_friendly,parking,greet_by_host,internet,long_term_stay,pets,private_entrance,security_system,self_checkin,gym,review_scores_rating_under80,review_scores_rating_80_94,review_scores_rating_95_100,review_scores_rating_unknown,property_type_House,room_type_Private room,host_is_superhost_TRUE,instant_bookable_TRUE,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,walkscore
31637525,-87.62145,41.83057,0.6931471805599453,3.5263605246161616,5.521460917862246,4.605170185988092,1.6094379124341003,3.4657359027997265,6.907755278982137,0.6931471805599453,100,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,79
31640321,-87.66113,41.95051,1.791759469228055,4.672828834461906,6.214608098422191,4.6913478822291435,3.2188758248682006,0.6931471805599453,7.025538314638521,3.713572066704308,98,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,90
31640920,-87.70394,41.821,1.791759469228055,4.48863636973214,-6.907755278982137,4.48863636973214,-6.907755278982137,0,7.025538314638521,3.332204510175204,98,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,74
31642679,-87.6497,41.94385,0.6931471805599453,4.442651256490317,-6.907755278982137,3.2188758248682006,-6.907755278982137,0.6931471805599453,7.025538314638521,3.6375861597263857,96,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,97
31645901,-87.65631,41.97036,0.6931471805599453,5.857933154483459,-6.907755278982137,4.605170185988092,3.2188758248682006,0.6931471805599453,3.332204510175204,3.2188758248682006,96,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,96
31645907,-87.65588,41.96928,2.0794415416798357,5.857933154483459,-6.907755278982137,5.1647859739235145,3.2188758248682006,0.6931471805599453,3.332204510175204,3.091042453358316,95,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,96
31645919,-87.65567,41.97045,1.9459101490553132,4.605170185988092,-6.907755278982137,5.0106352940962555,3.2188758248682006,0.6931471805599453,3.332204510175204,3.1354942159291497,92,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,96
31645922,-87.65627,41.9696,1.3862943611198906,5.857933154483459,-6.907755278982137,4.605170185988092,3.2188758248682006,0.6931471805599453,3.332204510175204,3.8918202981106265,97,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,96
31645931,-87.65588,41.96928,1.3862943611198906,5.857933154483459,-6.907755278982137,4.605170185988092,3.2188758248682006,0.6931471805599453,3.332204510175204,3.4011973816621555,95,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,96
31648026,-87.68906,41.86918,1.0986122886681098,3.912023005428146,-6.907755278982137,2.302585092994046,3.6888794541139363,0.6931471805599453,3.4011973816621555,3.044522437723423,90,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,81
31651421,-87.66849,41.9093,2.302585092994046,5.700443573390687,4.605170185988092,3.912023005428146,2.302585092994046,0,2.6390573296152584,3.332204510175204,96,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,96
31652438,-87.68671,42.01543,2.302585092994046,4.709530201312334,5.298317366548036,4.382026634673881,2.995732273553991,0,3.4011973816621555,3.4965075614664802,100,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,83
31653910,-87.66441,41.97226,1.6094379124341003,4.59511985013459,-6.907755278982137,3.6888794541139363,-6.907755278982137,0,3.044522437723423,4.844187086458591,97,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,92
31669125,-87.70735,41.94543,1.3862943611198906,4.605170185988092,-6.907755278982137,3.912023005428146,-6.907755278982137,0,1.791759469228055,3.258096538021482,98,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,89
31696279,-87.72165,41.92592,1.3862943611198906,4.174387269895637,-6.907755278982137,3.2188758248682006,1.6094379124341003,0,3.4011973816621555,2.1972245773362196,100,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,89
31698487,-87.6581,41.89432,1.3862943611198906,4.007333185232471,5.298317366548036,3.4011973816621555,2.995732273553991,0.6931471805599453,7.025538314638521,2.8903717578961645,91,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,91
31718914,-87.67031,41.89889,1.0986122886681098,3.912023005428146,5.298317366548036,3.8918202981106265,-6.907755278982137,0.6931471805599453,7.025538314638521,4.51085950651685,99,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,98
31729140,-87.59391,41.77477,2.1972245773362196,4.0943445622221,-6.907755278982137,4.605170185988092,2.302585092994046,0.6931471805599453,3.8066624897703196,1.791759469228055,93,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,58
31741615,-87.7148,41.95795,1.0986122886681098,4.31748811353631,4.605170185988092,4.31748811353631,2.302585092994046,1.0986122886681098,4.0943445622221,2.772588722239781,94,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,89
31752249,-87.65973,41.95141,2.0794415416798357,5.293304824724492,-6.907755278982137,4.382026634673881,-6.907755278982137,0.6931471805599453,4.499809670330265,3.044522437723423,99,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,91
31759556,-87.64961,41.93696,1.3862943611198906,4.8283137373023015,6.214608098422191,4.499809670330265,-6.907755278982137,1.0986122886681098,7.025538314638521,2.1972245773362196,100,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,94
31762271,-87.66874,41.90501,2.0794415416798357,4.700480365792417,5.703782474656201,4.31748811353631,2.995732273553991,0,5.8998973535824915,4.330733340286331,98,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,97
31772152,-87.65807,41.89418,0.6931471805599453,3.871201010907891,5.298317366548036,2.995732273553991,-6.907755278982137,0.6931471805599453,7.025538314638521,3.091042453358316,91,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,94
31777552,-87.59011,41.76228,0.6931471805599453,4.007333185232471,-6.907755278982137,2.995732273553991,-6.907755278982137,0,7.025538314638521,2.9444389791664403,93,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,72
31785815,-87.66766,41.9043,2.0794415416798357,4.700480365792417,5.703782474656201,4.31748811353631,2.995732273553991,0,5.8998973535824915,4.718498871295094,96,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,98
31795621,-87.63496,41.88971,0.6931471805599453,5.204006687076795,-6.907755278982137,5.521460917862246,-6.907755278982137,3.4011973816621555,7.025538314638521,-6.907755278982137,101,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,94
31808272,-87.63178,41.90278,2.302585092994046,5.700443573390687,6.684611727667927,4.9344739331306915,3.2188758248682006,0.6931471805599453,7.025538314638521,4.23410650459726,99,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,99
31818850,-87.68611,41.92199,1.9459101490553132,4.653960350157523,4.605170185988092,4.174387269895637,2.302585092994046,0.6931471805599453,1.9459101490553132,2.1972245773362196,93,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,95
31822643,-87.68104,41.97663,1.0986122886681098,4.382026634673881,-6.907755278982137,3.6888794541139363,2.302585092994046,0.6931471805599453,7.025538314638521,2.302585092994046,100,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,91
31823438,-87.59408,41.77388,1.0986122886681098,3.6888794541139363,-6.907755278982137,2.995732273553991,2.302585092994046,0,5.19295685089021,3.091042453358316,96,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,54
31825539,-87.66076,41.94772,1.791759469228055,4.976733742420574,4.8283137373023015,4.31748811353631,3.2188758248682006,1.0986122886681098,3.332204510175204,3.4339872044851463,94,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,91
31830974,-87.6497,41.94385,2.0794415416798357,5.5134287461649825,-6.907755278982137,4.605170185988092,-6.907755278982137,0,7.025538314638521,2.302585092994046,100,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,97
31834718,-87.72431,41.92319,1.0986122886681098,4.859812404361672,-6.907755278982137,3.912023005428146,2.995732273553991,0.6931471805599453,7.025538314638521,3.367295829986474,96,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,87
31836712,-87.67829,41.87764,1.791759469228055,5.056245805348308,5.703782474656201,4.6913478822291435,3.2188758248682006,0.6931471805599453,7.025538314638521,3.784189633918261,96,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,70
31851709,-87.64996,41.94342,0.6931471805599453,3.6375861597263857,-6.907755278982137,3.2188758248682006,-6.907755278982137,0.6931471805599453,7.025538314638521,3.4657359027997265,94,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,96
31852150,-87.66792,41.98517,1.6094379124341003,5.1647859739235145,6.396929655216146,4.553876891600541,3.912023005428146,0,4.0943445622221,3.784189633918261,100,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,93
31852688,-87.63171,41.89678,1.3862943611198906,4.8283137373023015,-6.907755278982137,4.8283137373023015,3.2188758248682006,0.6931471805599453,3.332204510175204,3.332204510175204,99,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,100
31853844,-87.64596,41.86305,1.791759469228055,4.6913478822291435,6.214608098422191,4.605170185988092,4.0943445622221,0.6931471805599453,7.025538314638521,3.8918202981106265,98,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,82
31855994,-87.7131,41.91676,2.0794415416798357,5.598421958998375,6.214608098422191,4.9344739331306915,3.2188758248682006,0.6931471805599453,7.025538314638521,3.6375861597263857,100,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,93
31858256,-87.67546,41.89426,2.0794415416798357,5.0106352940962555,5.857933154483459,4.787491742782046,-6.907755278982137,0.6931471805599453,7.025538314638521,2.833213344056216,96,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,98
31858302,-87.62287,41.86324,1.791759469228055,5.700443573390687,-6.907755278982137,4.875197323201151,-6.907755278982137,1.0986122886681098,7.025538314638521,3.5263605246161616,95,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,91
31858511,-87.62456,41.86498,2.0794415416798357,5.700443573390687,-6.907755278982137,5.030437921392435,-6.907755278982137,1.0986122886681098,7.025538314638521,3.6888794541139363,98,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,94
31858660,-87.6355,41.91398,1.9459101490553132,5.700443573390687,-6.907755278982137,4.795790545596741,-6.907755278982137,1.0986122886681098,7.025538314638521,3.367295829986474,92,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,97
31858738,-87.63328,41.91314,2.302585092994046,5.700443573390687,-6.907755278982137,4.795790545596741,-6.907755278982137,1.0986122886681098,7.025538314638521,3.8501476017100584,93,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,98
31858800,-87.63336,41.9133,1.9459101490553132,5.700443573390687,-6.907755278982137,4.962844630259907,-6.907755278982137,1.0986122886681098,7.025538314638521,3.367295829986474,98,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,98
31858854,-87.61582,41.89214,1.791759469228055,5.700443573390687,-6.907755278982137,4.795790545596741,-6.907755278982137,1.0986122886681098,7.025538314638521,3.295836866004329,94,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,93
31859099,-87.61685,41.8918,2.0794415416798357,5.700443573390687,-6.907755278982137,4.795790545596741,-6.907755278982137,1.0986122886681098,7.025538314638521,3.9318256327243257,96,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,93
31859510,-87.61727,41.89193,1.791759469228055,5.700443573390687,-6.907755278982137,4.795790545596741,-6.907755278982137,1.0986122886681098,7.025538314638521,3.4339872044851463,95,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,95
31859547,-87.61709,41.89228,2.0794415416798357,5.700443573390687,-6.907755278982137,4.962844630259907,-6.907755278982137,1.0986122886681098,7.025538314638521,3.912023005428146,96,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,93
31859589,-87.6172,41.89351,2.0794415416798357,5.700443573390687,-6.907755278982137,4.962844630259907,-6.907755278982137,1.0986122886681098,7.025538314638521,3.4657359027997265,95,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,94
31859640,-87.61678,41.89337,2.0794415416798357,5.700443573390687,-6.907755278982137,4.962844630259907,-6.907755278982137,1.0986122886681098,7.025538314638521,3.295836866004329,93,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,94
31860794,-87.67313,41.95771,1.6094379124341003,4.574710978503383,4.605170185988092,3.6888794541139363,3.2188758248682006,0.6931471805599453,4.51085950651685,4.543294782270004,99,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,89
31865094,-87.70993,41.96575,0.6931471805599453,3.912023005428146,-6.907755278982137,3.2188758248682006,1.6094379124341003,0.6931471805599453,4.0943445622221,4.07753744390572,97,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,96
31874230,-87.72647,41.8025,0.6931471805599453,4.3694478524670215,-6.907755278982137,3.4011973816621555,3.6888794541139363,0.6931471805599453,7.025538314638521,2.3978952727983707,98,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,88
31875443,-87.6458,41.86474,1.3862943611198906,4.48863636973214,-6.907755278982137,4.31748811353631,2.302585092994046,0,7.025538314638521,3.9889840465642745,97,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,83
31876199,-87.69393,41.96646,1.6094379124341003,5.0106352940962555,4.8283137373023015,4.174387269895637,-6.907755278982137,0,7.025538314638521,2.3978952727983707,88,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,95
31877899,-87.64223,41.9065,1.9459101490553132,4.605170185988092,-6.907755278982137,4.74493212836325,-6.907755278982137,0,5.0106352940962555,3.828641396489095,92,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,91
31894483,-87.70266,41.96566,0.6931471805599453,3.4965075614664802,-6.907755278982137,-6.907755278982137,1.6094379124341003,0,7.025538314638521,3.9512437185814275,97,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,86
31899224,-87.72739,41.84087,1.791759469228055,4.6443908991413725,5.298317366548036,3.5553480614894135,2.70805020110221,0.6931471805599453,7.025538314638521,2.995732273553991,87,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,89
31903816,-87.66599,41.85541,0.6931471805599453,4.174387269895637,-6.907755278982137,-6.907755278982137,-6.907755278982137,1.6094379124341003,2.995732273553991,-6.907755278982137,101,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,96
31915261,-87.62541,41.85351,1.791759469228055,6.620073206530356,7.313220387090301,5.0106352940962555,3.912023005428146,1.0986122886681098,7.025538314638521,-6.907755278982137,101,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,95
31919586,-87.7096,41.92065,1.791759469228055,5.1298987149230735,-6.907755278982137,5.0106352940962555,-6.907755278982137,1.3862943611198906,7.025538314638521,2.302585092994046,100,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,91
31985965,-87.77059,41.88977,1.0986122886681098,4.0943445622221,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,4.23410650459726,99,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,65
31990014,-87.67916,41.87602,0.6931471805599453,3.7376696182833684,-6.907755278982137,-6.907755278982137,2.302585092994046,3.4339872044851463,5.3471075307174685,1.0986122886681098,100,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,64
32011709,-87.69213,41.96443,2.0794415416798357,4.77912349311153,6.214608098422191,4.867534450455582,2.995732273553991,0,2.70805020110221,3.912023005428146,94,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,95
32015799,-87.66842,41.91124,2.0794415416798357,4.23410650459726,-6.907755278982137,4.442651256490317,-6.907755278982137,0,2.6390573296152584,4.897839799950911,98,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,94
32037862,-87.66553,42.01716,1.791759469228055,5.940171252720432,-6.907755278982137,4.787491742782046,-6.907755278982137,0,5.8998973535824915,1.0986122886681098,100,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,84
32038761,-87.64125,41.94266,1.3862943611198906,4.787491742782046,4.605170185988092,3.912023005428146,2.302585092994046,0,7.025538314638521,3.784189633918261,91,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,87
32040658,-87.63074,41.88906,0.6931471805599453,4.605170185988092,-6.907755278982137,-6.907755278982137,3.912023005428146,0,7.025538314638521,4.795790545596741,97,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,99
32044451,-87.64954,41.91359,1.3862943611198906,5.0689042022202315,4.605170185988092,4.382026634673881,2.70805020110221,0.6931471805599453,7.025538314638521,4.0943445622221,96,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,96
32046211,-87.69546,41.97509,1.3862943611198906,3.912023005428146,-6.907755278982137,1.6094379124341003,2.302585092994046,0,2.70805020110221,4.836281906951478,96,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,88
32046743,-87.67871,41.96127,1.6094379124341003,4.48863636973214,5.521460917862246,4.3694478524670215,3.2188758248682006,0.6931471805599453,7.025538314638521,3.970291913552122,99,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,95
32048272,-87.70926,41.89204,1.791759469228055,4.219507705176107,4.605170185988092,4.007333185232471,1.6094379124341003,0,7.025538314638521,3.8501476017100584,97,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,76
32050697,-87.63619,41.88967,1.3862943611198906,4.394449154672439,-6.907755278982137,4.59511985013459,1.6094379124341003,4.499809670330265,7.025538314638521,-6.907755278982137,101,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,93
32051074,-87.638,41.89163,1.791759469228055,4.59511985013459,-6.907755278982137,4.23410650459726,4.23410650459726,4.787491742782046,7.025538314638521,-6.907755278982137,101,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,92
32065323,-87.71168,41.93679,1.0986122886681098,4.0943445622221,7.313220387090301,4.499809670330265,-6.907755278982137,0.6931471805599453,7.025538314638521,3.5263605246161616,95,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,92
32070502,-87.73692,41.78343,1.3862943611198906,5.0106352940962555,7.313220387090301,4.499809670330265,3.6888794541139363,0,3.332204510175204,3.7612001156935624,88,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55
32073218,-87.63299,41.88839,1.0986122886681098,5.480638923341991,5.521460917862246,4.3694478524670215,3.2188758248682006,0.6931471805599453,4.0943445622221,3.367295829986474,93,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,96
32082371,-87.60096,41.81376,2.1972245773362196,6.1070228877422545,6.214608098422191,5.0106352940962555,3.2188758248682006,0.6931471805599453,7.025538314638521,3.2188758248682006,98,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,74
32084100,-87.7001,41.91344,1.3862943611198906,4.8283137373023015,-6.907755278982137,4.605170185988092,-6.907755278982137,0,7.025538314638521,0.6931471805599453,100,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,86
32120375,-87.63006,41.8868,0.6931471805599453,5.703782474656201,6.620073206530356,4.700480365792417,3.2188758248682006,3.4657359027997265,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,99
32121759,-87.62362,41.85585,2.0794415416798357,6.620073206530356,7.600902459542082,5.043425116919247,3.912023005428146,3.4657359027997265,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,93
32123216,-87.62349,41.85369,2.0794415416798357,6.51471269087253,6.856461984594587,4.941642422609304,3.2188758248682006,3.4657359027997265,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,92
32125479,-87.71652,41.94802,0.6931471805599453,3.295836866004329,-6.907755278982137,2.995732273553991,2.302585092994046,1.0986122886681098,7.025538314638521,3.091042453358316,98,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,86
32125795,-87.64714,41.75544,1.3862943611198906,4.248495242049359,-6.907755278982137,2.995732273553991,3.2188758248682006,0,7.025538314638521,3.091042453358316,89,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,76
32128726,-87.62357,41.85365,2.0794415416798357,6.214608098422191,6.856461984594587,4.941642422609304,3.2188758248682006,3.4657359027997265,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,92
32132618,-87.6598,41.94883,2.4849066497880004,5.272999558563747,6.907755278982137,5.272999558563747,4.605170185988092,0.6931471805599453,3.295836866004329,0.6931471805599453,100,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,92
32135123,-87.62144,41.88996,1.791759469228055,5.135798437050262,-6.907755278982137,4.787491742782046,-6.907755278982137,2.70805020110221,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,97
32139014,-87.65993,41.97966,1.791759469228055,5.480638923341991,6.214608098422191,4.8283137373023015,3.912023005428146,0.6931471805599453,7.025538314638521,3.1780538303479458,99,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,95
32139835,-87.67658,41.89566,1.3862943611198906,4.59511985013459,5.857933154483459,4.605170185988092,-6.907755278982137,0.6931471805599453,7.025538314638521,2.3978952727983707,96,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,97
32139905,-87.71692,41.93929,1.3862943611198906,4.248495242049359,4.605170185988092,3.912023005428146,2.302585092994046,0.6931471805599453,3.044522437723423,3.6109179126442243,92,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,90
32147304,-87.62391,41.85566,1.3862943611198906,6.214608098422191,6.856461984594587,4.941642422609304,3.2188758248682006,3.4657359027997265,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,93
32152605,-87.62492,41.85365,1.3862943611198906,5.926926025970411,6.620073206530356,4.787491742782046,3.2188758248682006,3.4339872044851463,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,95
32153309,-87.62514,41.85407,1.3862943611198906,5.926926025970411,6.620073206530356,4.787491742782046,3.2188758248682006,3.4657359027997265,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,93
