longitude,latitude,price
-122.36809,47.64529,100
-122.34961,47.65191,120
-122.32898,47.61325,77
-122.35443,47.70392,30
-122.31692,47.58778,100
-122.34687,47.62983,295
-122.35915,47.68401,275
-122.289,47.66292,125
-122.31619,47.58838,85
-122.3532,47.70274,30
-122.29327,47.60071,100
-122.33197,47.6233,110
-122.28047,47.57031,595
-122.27807,47.5468,175
-122.35686,47.56837,99
-122.35994,47.63176,99
-122.38497,47.54165,75
-122.38548,47.68036,77
-122.31426,47.65707,85
-122.33277,47.69465,79
-122.30856,47.60287,142
-122.33433,47.61533,600
-122.29036,47.56833,150
-122.29361,47.61334,170
-122.32497,47.61541,121
-122.35222,47.61557,76
-122.30346,47.723,46
-122.31582,47.61581,99
-122.34656,47.6328,250
-122.35888,47.63563,450
-122.36248,47.69323,140
-122.28565,47.55394,97
-122.33538,47.66407,275
-122.327,47.60117,130
-122.38891,47.6755,135
-122.30429,47.63389,399
-122.36797,47.63875,150
-122.33348,47.66098,450
-122.39412,47.69324,100
-122.33034,47.61245,170
-122.29947,47.6682,55
-122.3485,47.6644,90
-122.30056,47.61763,78
-122.30192,47.61819,116
-122.38745,47.56579,300
-122.2949,47.58767,67
-122.28505,47.66912,45
-122.3214,47.6191,625
-122.37519,47.64535,100
-122.32113,47.61945,95
-122.32142,47.6182,80
-122.32081,47.61848,95
-122.32293,47.61811,95
-122.32274,47.61973,175
-122.32541,47.63551,90
-122.32625,47.61773,60
-122.28609,47.55278,59
-122.3443,47.61382,250
-122.39581,47.67934,73
-122.35284,47.7064,200
-122.29768,47.66712,49
-122.34130999999999,47.63297,69
-122.3199,47.65749,49
-122.37405,47.64236,59
-122.27165,47.56539,103
-122.35913,47.65556,65
-122.30899,47.61226,70
-122.38596,47.67866,325
-122.30691,47.60292,190
-122.28782,47.55195,35
-122.33661,47.70676,36
-122.33917,47.68999,110
-122.30435,47.61562,75
-122.35867,47.69947,167
-122.31113,47.61,108
-122.30334,47.59236,125
-122.35946,47.65987,88
-122.32279,47.61985,98
-122.3019,47.61561,129
-122.38626,47.56892,72
-122.29995,47.60211,400
-122.32533,47.61049,100
-122.30876,47.54541,45
-122.35841,47.66644,121
-122.3979,47.68031,127
-122.29217,47.61019,300
-122.26935,47.56233,400
-122.36208,47.66365,120
-122.36737,47.63788,120
-122.37463,47.67388,146
-122.33208,47.66724,120
-122.3828,47.66502,90
-122.31781,47.65733,80
-122.29366,47.60256,180
-122.38584,47.55177,250
-122.35478,47.62309,100
-122.31303,47.62547,95
-122.2892,47.57764,59
-122.31282,47.61108,80
-122.32466,47.59918,79
-122.37319,47.67274,300
-122.30033,47.6104,76
-122.29123,47.62371,170
-122.36531,47.63841,145
-122.30335,47.66533,75
-122.34676,47.61741,225
-122.31426,47.61162,95
-122.35667,47.69285,75
-122.33237,47.6161,600
-122.31964,47.54625,99
-122.30698,47.61907,250
-122.28796,47.6665,55
-122.29013,47.60212,77
-122.3389,47.60747,149
-122.30362,47.61198,295
-122.35795,47.631,150
-122.34962,47.62767,119
-122.36899,47.63539,399
-122.31569,47.66148,75
-122.35932,47.68459,70
-122.33855,47.60875,169
-122.34783,47.61796,110
-122.31641,47.62314,101
-122.31524,47.62322,120
-122.36763,47.67155,54
-122.33143,47.65551,79
-122.39304,47.56037,55
-122.33912,47.6092,357
-122.35437,47.69022,120
-122.35563,47.66976,224
-122.34408,47.63841,129
-122.29734,47.62346,169
-122.35259,47.61715,75
-122.29109,47.57499,100
-122.37569,47.70778,108
-122.31784,47.62341,115
-122.32587,47.61706,100
-122.40688,47.56598,155
-122.39413,47.53716,57
-122.31005999999999,47.60056,90
-122.26818,47.67647,125
-122.33513,47.61237,350
-122.29289,47.58565,80
-122.30576,47.60865,240
-122.31062,47.62254,139
-122.32619,47.67154,130
-122.38214,47.58894,130
-122.33855,47.61994,225
-122.33787,47.61945,225
-122.29873,47.68378,80
-122.32475,47.61076,100
-122.31622,47.607170000000004,89
-122.3599,47.6849,30
-122.27989,47.66683,135
-122.29866,47.60952,110
-122.28912,47.60176,150
-122.32198,47.65895,28
-122.36706,47.66615,175
-122.28817,47.66639,95
-122.26271,47.66958,340
-122.34761,47.62556,99
-122.37353,47.56576,100
-122.30807,47.61742,125
-122.38548,47.55552,299
-122.39104,47.64668,110
-122.34271,47.628660000000004,65
-122.2871,47.73361,200
-122.326,47.61627,95
-122.28297,47.66893,50
-122.30992,47.63082,200
-122.34886,47.65187,55
-122.31048,47.69091,113
-122.28204,47.6159,299
-122.33298,47.60044,180
-122.32518,47.63526,80
-122.38379,47.64868,360
-122.32473,47.59898,65
-122.31471,47.61551,150
-122.3487,47.67896,95
-122.31603,47.60671,103
-122.29576,47.69871,50
-122.33766,47.6101,285
-122.32375,47.66189,39
-122.39798,47.56495,300
-122.3065,47.60854,100
-122.36864,47.66597,65
-122.28099,47.54127,76
-122.32652,47.66528,300
-122.356,47.55277,189
-122.34098,47.60703,219
-122.34884,47.6632,108
-122.32594,47.62351,99
-122.37416,47.70715,67
-122.29717,47.7306,50
-122.38626,47.56822,109
-122.37573,47.6851,90
-122.28948,47.57377,89
-122.3812,47.67238,225
-122.34328,47.69438,59
-122.30076,47.60424,90
-122.38466,47.52234,350
-122.38991,47.54365,85
-122.34442,47.61382,225
-122.33786,47.6189,309
-122.337,47.61989,329
-122.33755,47.61861,329
-122.30357,47.54905,100
-122.31591,47.60576,90
-122.35998,47.66176,150
-122.37667,47.67963,215
-122.29547,47.60068,85
-122.30501,47.66819,225
-122.36016,47.68234,119
-122.33823,47.6069,299
-122.39108,47.54923,99
-122.41211,47.57894,120
-122.36645,47.666,85
-122.3129,47.61814,94
-122.27537,47.53831,50
-122.35905,47.70171,120
-122.3465,47.61383,100
-122.31953,47.62231,399
-122.37754,47.69786,248
-122.29193,47.59852,125
-122.35853,47.62467,106
-122.3811,47.53555,65
-122.31676,47.58624,265
-122.36683,47.66422,120
-122.30478,47.55439,50
-122.27728,47.5658,64
-122.32603,47.62302,99
-122.32319,47.62028,100
-122.3132,47.60998,85
-122.36418,47.67375,65
-122.39705,47.56417,141
-122.32762,47.62478,105
-122.31134,47.6037,200
-122.33063,47.70651,40
-122.32435,47.61183,99
-122.38027,47.58704,168
-122.33061,47.61273,120
-122.36382,47.5635,160
-122.36494,47.64013,99
-122.31098,47.61175,85
-122.35059,47.66126,234
-122.35289,47.67468,100
-122.31902,47.65609,99
-122.26557,47.50383,87
-122.34493,47.61984,169
-122.32489,47.68023,75
-122.29414,47.58358,200
-122.29294,47.60929,42
-122.31582,47.57964,249
-122.30918,47.62347,84
-122.31823,47.61806,90
-122.29488,47.59912,150
-122.34989,47.61336,219
-122.33045,47.61029,219
-122.36652,47.66864,120
-122.34788,47.6125,219
-122.34949,47.61388,219
-122.33013,47.61003,219
-122.32885,47.60889,330
-122.33052,47.61076,219
-122.34238,47.61172,169
-122.34214,47.61077,199
-122.34169,47.60994,199
-122.32872,47.61028,219
-122.34854,47.65647,89
-122.35421,47.55531,56
-122.30185,47.6114,95
-122.36834,47.66736,140
-122.33276,47.6139,200
-122.34602,47.66412,150
-122.31667,47.71897,60
-122.32132,47.54628,129
-122.35231,47.692,45
-122.31664,47.7189,55
-122.31471,47.57652,150
-122.31535,47.6154,79
-122.30964,47.62273,95
-122.38623,47.5426,35
-122.31704,47.62124,175
-122.35828,47.62293,94
-122.28248,47.72102,65
-122.28953,47.68208,135
-122.28238,47.71994,89
-122.33568,47.71712,95
-122.28199,47.72009,99
-122.3868,47.63742,89
-122.28192,47.72202,69
-122.32445,47.61292,225
-122.30178,47.67498,198
-122.40652,47.64909,225
-122.39938,47.58353,250
-122.31875,47.66836,102
-122.35256,47.72424,75
-122.30149,47.61195,119
-122.31836,47.62166,180
-122.35582,47.53723,55
-122.35582,47.53723,55
-122.35582,47.53723,60
-122.35621,47.63952,140
-122.39223,47.6701,75
-122.32971,47.61215,185
-122.27258,47.56419,120
-122.35918,47.6483,140
-122.3633,47.63732,385
-122.36083000000001,47.55881,99
-122.28187,47.56813,70
-122.33801,47.6608,130
-122.3016,47.59281,45
-122.40489,47.64265,395
-122.32303,47.55068,210
-122.31735,47.62478,90
-122.3011,47.6878,80
-122.33748,47.66568,135
-122.32322,47.66005,89
-122.32647,47.66846,77
-122.35878,47.64797,89
-122.38728,47.56541,130
-122.37143,47.65138,85
-122.33974,47.60854,838
-122.31913,47.63535,80
-122.30668,47.66385,55
-122.30857,47.60337,50
-122.40368,47.58142,80
-122.34818,47.61457,160
-122.34818,47.61457,134
-122.37167,47.69965,160
-122.30367,47.61543,209
-122.33276,47.61361,144
-122.33276,47.6139,259
-122.33276,47.6139,259
-122.31741,47.57808,120
-122.39089,47.56221,72
-122.34893,47.61463,140
-122.40777,47.56627,180
-122.35979,47.65674,150
-122.30857,47.60337,110
-122.3415,47.66384,89
-122.34042,47.616,200
-122.28973,47.68502,100
-122.31159,47.60549,85
-122.34725,47.61787,110
-122.33168,47.61475,250
-122.31085,47.66704,80
-122.31315,47.61813,98
-122.34215,47.61032,359
-122.34187,47.61027,339
-122.34243,47.61027,344
-122.31906,47.62315,120
-122.3555,47.62875,85
-122.24257,47.50141,45
-122.34725,47.63285,350
-122.27725,47.66914,400
-122.35621,47.70611,47
-122.33652,47.67051,400
-122.33063,47.61252,65
-122.33296,47.65983,125
-122.2937,47.59264,165
-122.31168,47.61473,75
-122.34639,47.70562,108
-122.37364,47.55121,35
-122.37492,47.55344,34
-122.35172,47.63982,300
-122.27402,47.55464,110
-122.38046,47.50156,42
-122.31383,47.58447,80
-122.34734,47.6174,110
-122.31863,47.66945,175
-122.30698,47.60927,77
-122.30314,47.6401,125
-122.32706,47.71826,85
-122.34734,47.64951,180
-122.35539,47.65404,115
-122.26317,47.5405,89
-122.33093,47.67378,149
-122.3143,47.61093,85
-122.31907,47.60404,85
-122.36685,47.66999,50
-122.34447,47.65149,300
-122.28407,47.69562,100
-122.30321000000001,47.61199,265
-122.39931,47.57007,400
-122.32584,47.61636,175
-122.34083,47.61017,299
-122.34149,47.61146,319
-122.30116,47.66755,79
-122.33975,47.65295,130
-122.28171,47.72784,350
-122.31557,47.71762,85
-122.38867,47.59081,55
-122.24986,47.50467,195
-122.31306,47.62271,97
-122.34694,47.67918,251
-122.34178,47.65058,85
-122.2938,47.58011,130
-122.3547,47.66746,200
-122.35549,47.65454,145
-122.31421,47.72998,169
-122.30118,47.57333,120
-122.32929,47.6709,92
-122.39419,47.65202,199
-122.39446,47.67237,89
-122.35311,47.641,425
-122.28018,47.54737,75
-122.3216,47.61985,125
-122.32896,47.67034,300
-122.31574,47.61169,45
-122.40151,47.56525,129
-122.302,47.59567,59
-122.38639,47.56556,140
-122.36194,47.65721,165
-122.39509,47.51552,119
-122.30838,47.62226,50
-122.31929,47.62179,175
-122.31749,47.61482,300
-122.32426,47.59719,180
-122.30132,47.6101,76
-122.32434,47.66809,199
-122.29718,47.71475,160
-122.33276,47.6139,179
-122.29784,47.61609,70
-122.39214,47.67246,180
-122.29852,47.62692,95
-122.29721,47.67802,53
-122.34847,47.6529,220
-122.35564,47.61755,150
-122.31189,47.60488,70
-122.30181,47.63025,124
-122.36866,47.64299,65
-122.34162,47.66352,89
-122.30727,47.62944,95
-122.34625,47.68277,160
-122.30324,47.70803,150
-122.31113,47.60739,90
-122.32098,47.65616,85
-122.32207,47.64443,41
-122.29566,47.6165,89
-122.40094,47.6454,189
-122.35795,47.62783,110
-122.31626,47.58732,250
-122.35885,47.62656,135
-122.37752,47.68014,160
-122.33276,47.6139,144
-122.35805,47.66794,345
-122.31807,47.62031,99
-122.36309,47.6276,125
-122.31239,47.6001,55
-122.34742,47.61843,109
-122.26628,47.50479,90
-122.33305,47.71052,74
-122.32352,47.63976,125
-122.3604,47.68098,150
-122.33267,47.66075,95
-122.35421,47.55531,90
-122.35075,47.66071,80
-122.35451,47.62004,199
-122.35351,47.62059,219
-122.34577,47.65467,55
-122.33131,47.61285,350
-122.34181,47.65905,95
-122.3309,47.65117,114
-122.31424,47.7217,86
-122.2952,47.60782,180
-122.35596,47.65268,249
-122.38448,47.54436,325
-122.33276,47.6139,179
-122.32734,47.71954,75
-122.31479,47.60698,40
-122.25425,47.51274,53
-122.33657,47.6944,165
-122.38677,47.68715,125
-122.38321,47.58638,50
-122.31417,47.62451,120
-122.35891,47.67817,76
-122.32922,47.71882,85
-122.32895,47.71991,85
-122.2612,47.54617,139
-122.34221,47.64904,95
-122.38633,47.67729,120
-122.36289,47.67423,95
-122.32718,47.63751,150
-122.3929,47.67629,141
-122.32801,47.71954,75
-122.32874,47.71875,75
-122.30915,47.63928,250
-122.33619,47.69946,85
-122.3451,47.63015,117
-122.30555,47.66621,295
-122.3044,47.66476,200
-122.30044,47.62917,425
-122.31447,47.66172,80
-122.3264,47.62192,132
-122.36222,47.6345,250
-122.31635,47.61785,119
-122.3295,47.60816,199
-122.32953,47.60745,169
-122.32742,47.60886,169
-122.32767,47.7196,75
-122.32085,47.6275,65
-122.37196,47.65123,72
-122.36437,47.56096,40
-122.34307,47.66373,89
-122.34783,47.61401,219
-122.25745,47.51198,57
-122.34971,47.6171,329
-122.34863,47.61642,324
-122.34826,47.61725,334
-122.33336,47.59834,150
-122.32447,47.62327,99
-122.34824,47.61615,304
-122.30079,47.63602,25
-122.31329,47.66159,88
-122.34006,47.69305,200
-122.39207,47.63806,329
-122.32656,47.62217,149
-122.29996,47.62578,75
-122.36252,47.65793,145
-122.34179,47.61612,135
-122.306,47.62343,80
-122.34953,47.61659,225
-122.34541,47.61836,125
-122.35383,47.66389,45
-122.31612,47.62249,280
-122.28846,47.61867,140
-122.29444,47.56477,120
-122.27773,47.55903,43
-122.32135,47.68379,100
-122.37478,47.67937,179
-122.36028,47.62277,99
-122.35981,47.64055,375
-122.32061,47.54389,208
-122.3321,47.61433,79
-122.31498,47.60534,300
-122.31848,47.67497,75
-122.37483,47.67823,219
-122.35433,47.66418,73
-122.37603,47.67715,350
-122.34958,47.61784,345
-122.35645,47.64241,520
-122.3763,47.56803,325
-122.3416,47.61585,145
-122.28479,47.67819,50
-122.38422,47.53787,90
-122.29598,47.55913,45
-122.32637,47.61526,95
-122.32768,47.66587,156
-122.34229,47.61114,125
-122.40693,47.58031,275
-122.31323,47.61091,300
-122.3867,47.56895,109
-122.31276,47.61521,177
-122.28277,47.57318,625
-122.32649,47.67264,125
-122.33049,47.61011,200
-122.38939,47.68633,75
-122.24728,47.50817,220
-122.31224,47.5991,199
-122.32785,47.67753,100
-122.32578,47.68293,116
-122.26314,47.54978,300
-122.32297,47.62483,200
-122.35438,47.67289,90
-122.36671,47.70073,52
-122.34749,47.61719,110
-122.35349,47.63476,84
-122.37449,47.53812,79
-122.29235,47.583,89
-122.31758,47.61862,199
-122.31323,47.61091,170
-122.31323,47.61091,220
-122.31323,47.61091,210
-122.30234,47.60967,55
-122.30544,47.63888,100
-122.31313,47.71902,65
-122.30781,47.58107,90
-122.34194,47.69164,60
-122.32938,47.61101,100
-122.3494,47.61601,137
-122.33494,47.65552,149
-122.34463,47.63045,154
-122.28797,47.68178,127
-122.36238,47.55837,60
-122.31052,47.66689,25
-122.32974,47.6122,199
-122.34956,47.61619,219
-122.37087,47.67131,110
-122.38625,47.64371,160
-122.37874,47.6828,149
-122.31011,47.58673,73
-122.3279,47.61661,100
-122.34852,47.61699,259
-122.32699,47.64118,75
-122.3563,47.62789,115
-122.31247,47.62554,175
-122.32348,47.63989,160
-122.28637,47.67012,47
-122.35975,47.62781,75
-122.34928,47.69577,36
-122.3729,47.69761,69
-122.36222,47.53866,42
-122.33237,47.68325,99
-122.32275,47.62312,135
-122.37771,47.54633,100
-122.30549,47.66991,95
-122.38846,47.54747,55
-122.29751,47.60372,155
-122.30438,47.66828,80
-122.34799,47.6178,339
-122.34988,47.61565,329
-122.31792,47.65787,99
-122.3496,47.61624,309
-122.34867,47.61568,244
-122.34976,47.61559,239
-122.34254,47.69429,65
-122.27196000000001,47.54472,173
-122.30268,47.66336,40
-122.34866,47.70206,64
-122.35003,47.70265,80
-122.33037,47.65488,186
-122.40703,47.65216,55
-122.32818,47.67808,125
-122.3046,47.61133,200
-122.29316,47.68733,289
-122.32271,47.59776,130
-122.39456,47.67385,115
-122.29904,47.61175,200
-122.33875,47.60665,349
-122.29961,47.62857,140
-122.34129,47.66379,340
-122.30882,47.61784,119
-122.31615,47.61091,90
-122.31633,47.62275,60
-122.37559,47.55194,60
-122.3345,47.66706,325
-122.34964,47.68168,175
-122.34206,47.61083,299
-122.34079,47.61109,299
-122.34222,47.61141,299
-122.34218,47.60974,299
-122.32051,47.64044,150
-122.36778,47.52445,32
-122.33855,47.60636,449
-122.35687,47.67224,115
-122.38736,47.56455,100
-122.28911,47.53217,150
-122.29987,47.54305,30
-122.39149,47.57673,135
-122.39239,47.64805,98
-122.26194,47.50987,49
-122.29792,47.61312,100
-122.37503,47.68137,89
-122.3136,47.7101,50
-122.38463,47.68522,133
-122.3455,47.70157,65
-122.29898,47.62131,44
-122.31081,47.66694,25
-122.31527,47.66076,90
-122.3224,47.6495,105
-122.3113,47.58723,109
-122.3147,47.62028,99
-122.32297,47.61337,103
-122.31188,47.58759,75
-122.31396,47.62666,499
-122.35797,47.52418,89
-122.28754,47.61567,508
-122.29281,47.67161,75
-122.30726,47.66484,75
-122.3164,47.61874,199
-122.35582,47.53723,80
-122.29373,47.61099,175
-122.34174,47.6524,48
-122.27635,47.63704,129
-122.38333,47.53244,215
-122.31643,47.59269,249
-122.27276,47.5401,49
-122.3245,47.6181,125
-122.30055,47.61252,119
-122.38389,47.67571,125
-122.34469,47.60992,325
-122.33147,47.67463,63
-122.29991,47.61374,250
-122.39681,47.64664,145
-122.33796,47.66746,75
-122.34187,47.66329,89
-122.27659,47.65953,85
-122.32003,47.62086,250
-122.34198,47.62894,92
-122.291,47.71133,52
-122.36158,47.65803,135
-122.32246,47.67377,99
-122.29489,47.58723,100
-122.30766,47.61121,171
-122.34763,47.67707,89
-122.30807,47.64581,99
-122.39129,47.5887,225
-122.29188,47.71248,40
-122.32338,47.61326,100
-122.31522,47.67266,50
-122.31887,47.62382,266
-122.34567,47.63769,67
-122.39334,47.64566,98
-122.29078,47.71119,48
-122.28412,47.67182,200
-122.34269,47.63869,83
-122.31332,47.66163,95
-122.34130999999999,47.61535,120
-122.39405,47.57848,49
-122.34646,47.68117,75
-122.38837,47.70144,495
-122.26987,47.56564,125
-122.3362,47.64906,101
-122.41501,47.5766,109
-122.31744,47.65621,92
-122.39003,47.63676,260
-122.28911,47.7161,45
-122.30062,47.68108,59
-122.31709,47.62475,250
-122.27439,47.55761,95
-122.37366,47.56845,160
-122.3139,47.67396,50
-122.38163,47.67815,275
-122.29422,47.61567,85
-122.36933,47.63134,125
-122.30482,47.59709,200
-122.32646,47.65686,75
-122.32599,47.61701,100
-122.3431,47.65806,115
-122.27879,47.64091,329
-122.30585,47.60669,99
-122.38485,47.59498,52
-122.34591,47.63018,50
-122.31149,47.67823,250
-122.33788,47.60521,999
-122.36492,47.69135,79
-122.38974,47.68684,85
-122.29625,47.62501,290
-122.28285,47.66882,50
-122.39556,47.67335,105
-122.29617,47.59719,170
-122.36567,47.68177,129
-122.33719,47.60694,250
-122.29914,47.6398,99
-122.36299,47.66598,255
-122.31804,47.65871,85
-122.36437,47.67352,65
-122.36956,47.67474,68
-122.28462,47.57264,550
-122.31871,47.60503,179
-122.31351,47.61218,250
-122.34662,47.61756,135
-122.31431,47.55351,80
-122.3597,47.69423,200
-122.36899,47.65196,109
-122.37174,47.69641,75
-122.34541,47.65529,150
-122.31161,47.58683,60
-122.3702,47.68221,199
-122.33071,47.6697,59
-122.29216,47.70397,52
-122.30457,47.61575,149
-122.30854,47.6051,104
-122.36918,47.68983,150
-122.39782,47.67454,80
-122.32873,47.65888,475
-122.333,47.65807,98
-122.29403,47.58032,100
-122.30699,47.61241,200
-122.37898,47.67327,120
-122.29618,47.56177,60
-122.34537,47.64189,95
-122.27077,47.54402,89
-122.33162,47.60112,160
-122.30887,47.6195,96
-122.35869,47.69658,85
-122.33948,47.71499,37
-122.34661,47.68112,115
-122.37385,47.64174,91
-122.30957,47.60998,175
-122.2972,47.61666,95
-122.31547,47.58729,71
-122.32693,47.61725,149
-122.37732,47.67315,107
-122.35125,47.65273,80
-122.29372,47.59181,100
-122.28467,47.60444,115
-122.31053,47.63252,258
-122.39219,47.57889,70
-122.36723,47.56609,95
-122.36525,47.66831,69
-122.34455,47.62854,129
-122.29287,47.57098,45
-122.33089,47.65863,80
-122.33881,47.60864,295
-122.30927,47.60645,70
-122.3017,47.62206,75
-122.38947,47.67757,99
-122.29174,47.70468,49
-122.35568,47.65442,145
-122.30807,47.64581,125
-122.29329,47.57145,40
-122.30099,47.59375,95
-122.28393,47.53775,80
-122.3177,47.62084,525
-122.32917,47.63954,195
-122.32943,47.63832,195
-122.32831,47.64053,195
-122.27233,47.69093,45
-122.33779,47.65527,125
-122.31879,47.61909,100
-122.36054,47.68394,100
-122.33927,47.68503,100
-122.38561,47.64785,40
-122.35641,47.64073,135
-122.31017,47.5967,75
-122.3099,47.55996,115
-122.29797,47.71193,110
-122.40974,47.57557,50
-122.28494,47.5666,70
-122.39583,47.58196,125
-122.3289,47.60794,90
-122.30989,47.62121,100
-122.32844,47.63781,150
-122.3948,47.58856,250
-122.30463,47.60389,50
-122.32376,47.61681,120
-122.31198,47.6271,89
-122.3796,47.55217,37
-122.33152,47.6135,199
-122.32923,47.67017,84
-122.32341,47.64408,56
-122.35756,47.62903,169
-122.35056,47.65359,87
-122.35053,47.65368,99
-122.39078,47.6741,135
-122.32453,47.66715,99
-122.28254,47.71477,80
-122.29658,47.5982,225
-122.3577,47.64618,325
-122.3433,47.68409,95
-122.31598,47.61674,150
-122.35937,47.62876,195
-122.35582,47.53723,68
-122.29681,47.59819,199
-122.33862,47.60683,489
-122.3633,47.71764,70
-122.36884,47.64533,750
-122.35872,47.62881,195
-122.38617,47.6719,100
-122.28209,47.66803,125
-122.3277,47.66594,44
-122.30682,47.66871,205
-122.34803,47.61462,150
-122.3064,47.60484,60
-122.34644,47.65282,60
-122.31063,47.61599,85
-122.36439,47.68046,198
-122.347,47.62001,333
-122.35408,47.66359,120
-122.31654,47.62112,258
-122.2784,47.6372,125
-122.40251,47.57136,290
-122.35625,47.62238,110
-122.32083,47.61938,116
-122.37549,47.65012,99
-122.30616,47.63327,450
-122.31822,47.66227,298
-122.36249,47.62258,225
-122.34633,47.61369,110
-122.33718,47.61878,350
-122.342,47.6358,235
-122.32198,47.62555,140
-122.31345,47.61636,100
-122.32224,47.62573,89
-122.33765,47.6197,350
-122.3242,47.52409,75
-122.34354,47.6377,85
-122.36001,47.67463,45
-122.38943,47.6698,200
-122.34455,47.62762,129
-122.30891,47.61285,115
-122.28735,47.67177,74
-122.28935,47.57352,99
-122.2937,47.59264,100
-122.34567,47.61298,65
-122.31736,47.62217,300
-122.31014,47.59623,80
-122.34187,47.63981,95
-122.30894,47.59535,200
-122.38323,47.65192,90
-122.29557,47.72381,42
-122.33542,47.65732,295
-122.37191,47.63607,100
-122.32943,47.61238,115
-122.3413,47.66344,125
-122.33139,47.69166,99
-122.39896,47.58324,200
-122.37411,47.67741,68
-122.34329,47.61961,119
-122.31547,47.62223,199
-122.28043,47.56077,195
-122.31249,47.60386,195
-122.34786,47.6181,199
-122.33977,47.61227,69
-122.3168,47.61592,100
-122.33081,47.6014,150
-122.33565,47.66502,290
-122.32795,47.61888,130
-122.32055,47.64134,150
-122.34923,47.65217,335
-122.34185,47.61477,80
-122.33517,47.59915,500
-122.339,47.60697,999
-122.33742,47.60696,999
-122.33758,47.60572,999
-122.33767,47.60701,999
-122.33762,47.62004,225
-122.37358,47.65009,149
-122.2971,47.66531,50
-122.30838,47.55931,125
-122.29062,47.55788,100
-122.32424,47.64087,125
-122.32374,47.6131,111
-122.38031,47.69154,69
-122.35279,47.65459,85
-122.35034,47.62722,200
-122.36451,47.62878,249
-122.39521,47.64475,139
-122.35684,47.65361,99
-122.30316,47.62102,100
-122.30894,47.61787,199
-122.30712,47.61876,150
-122.30712,47.61876,65
-122.30634,47.61976,99
-122.31358,47.63731,800
-122.37697,47.67504,215
-122.35042,47.61508,300
-122.37453,47.54854,60
-122.34649,47.69403,115
-122.38393,47.6468,120
-122.3019,47.61974,88
-122.35021,47.66069,74
-122.30714,47.69225,62
-122.35471,47.54421,32
-122.30104,47.63614,40
-122.33786,47.61994,600
-122.34011,47.6365,75
-122.36096,47.53617,67
-122.31254,47.60372,99
-122.31548,47.5878,300
-122.28205,47.67314,165
-122.33055,47.61003,219
-122.33069,47.60941,219
-122.32923,47.60883,219
-122.32899,47.6103,219
-122.33045,47.61046,219
-122.33048,47.61011,219
-122.32886,47.61052,219
-122.32832,47.60915,219
-122.33054,47.60921,330
-122.3284,47.61015,330
-122.28234,47.69889,299
-122.31623,47.6056,63
-122.2956,47.58244,209
-122.35582,47.53723,240
-122.36308,47.66296,125
-122.32194,47.62499,195
-122.36829,47.64309,131
-122.3083,47.59781,50
-122.34354,47.65377,185
-122.34452,47.65406,185
-122.3618,47.5517,400
-122.34462,47.60952,355
-122.34154,47.65326,175
-122.2646,47.5166,120
-122.38407,47.54446,90
-122.33472,47.65467,87
-122.34533,47.61165,99
-122.32868,47.61289,195
-122.33734,47.60552,999
-122.33125,47.5981,86
-122.35659,47.55486,36
-122.33307,47.60923,149
-122.33511,47.66773,50
-122.32758,47.66818,115
-122.27218,47.56501,100
-122.35221,47.73247,49
-122.25612,47.51269,63
-122.3285,47.59948,400
-122.33496,47.60015,200
-122.3285,47.59948,400
-122.39216,47.67783,72
-122.39065,47.58051,450
-122.34664,47.61287,159
-122.35001,47.61368,159
-122.34509,47.61235,189
-122.34121,47.66307,89
-122.30029,47.62111,58
-122.39679,47.6773,149
-122.24204,47.5105,127
-122.3574,47.66122,68
-122.34399,47.61344,160
-122.2866,47.56895,147
-122.34279,47.61453,134
-122.32189,47.61342,150
-122.31757,47.62365,386
-122.35263,47.64566,99
-122.27389,47.5224,52
-122.27563,47.70365,300
-122.3138,47.66605,75
-122.34784,47.61333,115
-122.36422,47.69805,54
-122.34718,47.61382,199
-122.3256,47.59836,96
-122.3913,47.55845,94
-122.36901,47.6896,76
-122.30404,47.6059,60
-122.32314,47.66001,175
-122.36164,47.66796,250
-122.33305,47.61449,175
-122.31051,47.66757,70
-122.36079,47.53494,31
-122.31326,47.6138,150
-122.32127,47.61957,160
-122.35188,47.65129,135
-122.38936,47.70026,110
-122.32565,47.64292,223
-122.37718,47.55582,102
-122.32762,47.62497,130
-122.32974,47.6122,275
-122.28264,47.56274,48
-122.34488,47.63044,133
-122.31321,47.61746,89
-122.34816,47.69615,115
-122.29778,47.60469,102
-122.31102,47.67593,349
-122.32294,47.62747,300
-122.32425,47.68185,23
-122.31819,47.66429,134
-122.35325,47.65447,108
-122.31259,47.6157,129
-122.32574,47.59433,180
-122.38972,47.51026,600
-122.32952,47.61261,200
-122.29123,47.62385,390
-122.29918,47.61868,100
-122.33156,47.66532,325
-122.3108,47.62139,80
-122.39114,47.52316,190
-122.32336,47.61373,84
-122.32579,47.66777,60
-122.32672,47.66856,60
-122.31034,47.58584,50
-122.35465,47.6845,125
-122.3549,47.61852,79
-122.35211,47.63318,225
-122.3123,47.61661,450
-122.31423,47.61552,175
-122.35925,47.62511,74
-122.30082,47.68046,245
-122.37884,47.67189,249
-122.32491,47.64047,500
-122.34878,47.6178,219
-122.31965,47.68038,95
-122.29366,47.58072,104
-122.29512,47.60461,150
-122.39287,47.67348,80
-122.398,47.6322,110
-122.27564,47.69539,85
-122.36967,47.66496,80
-122.3508,47.69569,75
-122.36136,47.5705,119
-122.33496,47.60015,200
